DATE,TICKER,rate,CPct_Chg
1955-12-20,DTB3,2.6,0.00010317460317460319
1955-12-21,DTB3,2.65,0.00010515873015873016
1955-12-22,DTB3,2.66,0.00010555555555555557
1955-12-23,DTB3,2.67,0.00010595238095238095
1955-12-26,DTB3,,
1955-12-27,DTB3,2.65,0.00010515873015873016
1955-12-28,DTB3,2.63,0.00010436507936507936
1955-12-29,DTB3,2.54,0.00010079365079365079
1955-12-30,DTB3,2.5,9.92063492063492e-05
1956-01-02,DTB3,,
1956-01-03,DTB3,2.5,9.92063492063492e-05
1956-01-04,DTB3,2.5,9.92063492063492e-05
1956-01-05,DTB3,2.52,0.0001
1956-01-06,DTB3,2.52,0.0001
1956-01-09,DTB3,2.58,0.00010238095238095239
1956-01-10,DTB3,2.51,9.96031746031746e-05
1956-01-11,DTB3,2.55,0.00010119047619047618
1956-01-12,DTB3,2.53,0.0001003968253968254
1956-01-13,DTB3,2.5,9.92063492063492e-05
1956-01-16,DTB3,2.46,9.761904761904762e-05
1956-01-17,DTB3,2.42,9.603174603174603e-05
1956-01-18,DTB3,2.41,9.563492063492063e-05
1956-01-19,DTB3,2.35,9.325396825396825e-05
1956-01-20,DTB3,2.3,9.126984126984126e-05
1956-01-23,DTB3,2.26,8.968253968253968e-05
1956-01-24,DTB3,2.26,8.968253968253968e-05
1956-01-25,DTB3,2.28,9.047619047619046e-05
1956-01-26,DTB3,2.28,9.047619047619046e-05
1956-01-27,DTB3,2.3,9.126984126984126e-05
1956-01-30,DTB3,2.34,9.285714285714285e-05
1956-01-31,DTB3,2.32,9.206349206349206e-05
1956-02-01,DTB3,2.3,9.126984126984126e-05
1956-02-02,DTB3,2.25,8.928571428571429e-05
1956-02-03,DTB3,2.26,8.968253968253968e-05
1956-02-06,DTB3,2.22,8.80952380952381e-05
1956-02-07,DTB3,2.2,8.730158730158731e-05
1956-02-08,DTB3,2.25,8.928571428571429e-05
1956-02-09,DTB3,2.28,9.047619047619046e-05
1956-02-10,DTB3,2.33,9.246031746031747e-05
1956-02-13,DTB3,2.33,9.246031746031747e-05
1956-02-14,DTB3,2.32,9.206349206349206e-05
1956-02-15,DTB3,2.37,9.404761904761906e-05
1956-02-16,DTB3,2.38,9.444444444444444e-05
1956-02-17,DTB3,2.37,9.404761904761906e-05
1956-02-20,DTB3,2.36,9.365079365079364e-05
1956-02-21,DTB3,2.41,9.563492063492063e-05
1956-02-22,DTB3,,
1956-02-23,DTB3,2.42,9.603174603174603e-05
1956-02-24,DTB3,2.41,9.563492063492063e-05
1956-02-27,DTB3,2.36,9.365079365079364e-05
1956-02-28,DTB3,2.28,9.047619047619046e-05
1956-02-29,DTB3,2.3,9.126984126984126e-05
1956-03-01,DTB3,2.18,8.650793650793651e-05
1956-03-02,DTB3,2.06,8.174603174603175e-05
1956-03-05,DTB3,2.15,8.53174603174603e-05
1956-03-06,DTB3,2.18,8.650793650793651e-05
1956-03-07,DTB3,2.29,9.087301587301587e-05
1956-03-08,DTB3,2.29,9.087301587301587e-05
1956-03-09,DTB3,2.28,9.047619047619046e-05
1956-03-12,DTB3,2.32,9.206349206349206e-05
1956-03-13,DTB3,2.33,9.246031746031747e-05
1956-03-14,DTB3,2.4,9.523809523809524e-05
1956-03-15,DTB3,2.37,9.404761904761906e-05
1956-03-16,DTB3,2.38,9.444444444444444e-05
1956-03-19,DTB3,2.37,9.404761904761906e-05
1956-03-20,DTB3,2.27,9.007936507936508e-05
1956-03-21,DTB3,2.25,8.928571428571429e-05
1956-03-22,DTB3,2.22,8.80952380952381e-05
1956-03-23,DTB3,2.17,8.611111111111112e-05
1956-03-26,DTB3,2.13,8.452380952380952e-05
1956-03-27,DTB3,2.12,8.412698412698413e-05
1956-03-28,DTB3,2.2,8.730158730158731e-05
1956-03-29,DTB3,2.3,9.126984126984126e-05
1956-03-30,DTB3,2.3,9.126984126984126e-05
1956-04-02,DTB3,2.35,9.325396825396825e-05
1956-04-03,DTB3,2.36,9.365079365079364e-05
1956-04-04,DTB3,2.43,9.642857142857143e-05
1956-04-05,DTB3,2.38,9.444444444444444e-05
1956-04-06,DTB3,2.38,9.444444444444444e-05
1956-04-09,DTB3,2.46,9.761904761904762e-05
1956-04-10,DTB3,2.48,9.841269841269841e-05
1956-04-11,DTB3,2.57,0.00010198412698412697
1956-04-12,DTB3,2.56,0.00010158730158730159
1956-04-13,DTB3,2.68,0.00010634920634920635
1956-04-16,DTB3,2.75,0.00010912698412698413
1956-04-17,DTB3,2.7,0.00010714285714285715
1956-04-18,DTB3,2.75,0.00010912698412698413
1956-04-19,DTB3,2.75,0.00010912698412698413
1956-04-20,DTB3,2.75,0.00010912698412698413
1956-04-23,DTB3,2.73,0.00010833333333333334
1956-04-24,DTB3,2.7,0.00010714285714285715
1956-04-25,DTB3,2.73,0.00010833333333333334
1956-04-26,DTB3,2.7,0.00010714285714285715
1956-04-27,DTB3,2.68,0.00010634920634920635
1956-04-30,DTB3,2.69,0.00010674603174603174
1956-05-01,DTB3,2.65,0.00010515873015873016
1956-05-02,DTB3,2.62,0.00010396825396825397
1956-05-03,DTB3,2.56,0.00010158730158730159
1956-05-04,DTB3,2.54,0.00010079365079365079
1956-05-07,DTB3,2.49,9.880952380952381e-05
1956-05-08,DTB3,2.51,9.96031746031746e-05
1956-05-09,DTB3,2.56,0.00010158730158730159
1956-05-10,DTB3,2.6,0.00010317460317460319
1956-05-11,DTB3,2.61,0.00010357142857142856
1956-05-14,DTB3,2.65,0.00010515873015873016
1956-05-15,DTB3,2.65,0.00010515873015873016
1956-05-16,DTB3,2.71,0.00010753968253968253
1956-05-17,DTB3,2.67,0.00010595238095238095
1956-05-18,DTB3,2.65,0.00010515873015873016
1956-05-21,DTB3,2.65,0.00010515873015873016
1956-05-22,DTB3,2.65,0.00010515873015873016
1956-05-23,DTB3,2.68,0.00010634920634920635
1956-05-24,DTB3,2.65,0.00010515873015873016
1956-05-25,DTB3,2.61,0.00010357142857142856
1956-05-28,DTB3,2.54,0.00010079365079365079
1956-05-29,DTB3,2.53,0.0001003968253968254
1956-05-30,DTB3,,
1956-05-31,DTB3,2.57,0.00010198412698412697
1956-06-01,DTB3,2.55,0.00010119047619047618
1956-06-04,DTB3,2.52,0.0001
1956-06-05,DTB3,2.5,9.92063492063492e-05
1956-06-06,DTB3,2.54,0.00010079365079365079
1956-06-07,DTB3,2.54,0.00010079365079365079
1956-06-08,DTB3,2.54,0.00010079365079365079
1956-06-11,DTB3,2.55,0.00010119047619047618
1956-06-12,DTB3,2.51,9.96031746031746e-05
1956-06-13,DTB3,2.52,0.0001
1956-06-14,DTB3,2.5,9.92063492063492e-05
1956-06-15,DTB3,2.49,9.880952380952381e-05
1956-06-18,DTB3,2.43,9.642857142857143e-05
1956-06-19,DTB3,2.38,9.444444444444444e-05
1956-06-20,DTB3,2.42,9.603174603174603e-05
1956-06-21,DTB3,2.41,9.563492063492063e-05
1956-06-22,DTB3,2.43,9.642857142857143e-05
1956-06-25,DTB3,2.49,9.880952380952381e-05
1956-06-26,DTB3,2.52,0.0001
1956-06-27,DTB3,2.54,0.00010079365079365079
1956-06-28,DTB3,2.44,9.682539682539682e-05
1956-06-29,DTB3,2.42,9.603174603174603e-05
1956-07-02,DTB3,2.38,9.444444444444444e-05
1956-07-03,DTB3,2.34,9.285714285714285e-05
1956-07-04,DTB3,,
1956-07-05,DTB3,2.29,9.087301587301587e-05
1956-07-06,DTB3,2.33,9.246031746031747e-05
1956-07-09,DTB3,2.34,9.285714285714285e-05
1956-07-10,DTB3,2.3,9.126984126984126e-05
1956-07-11,DTB3,2.37,9.404761904761906e-05
1956-07-12,DTB3,2.36,9.365079365079364e-05
1956-07-13,DTB3,2.3,9.126984126984126e-05
1956-07-16,DTB3,2.24,8.88888888888889e-05
1956-07-17,DTB3,2.24,8.88888888888889e-05
1956-07-18,DTB3,2.29,9.087301587301587e-05
1956-07-19,DTB3,2.29,9.087301587301587e-05
1956-07-20,DTB3,2.26,8.968253968253968e-05
1956-07-23,DTB3,2.28,9.047619047619046e-05
1956-07-24,DTB3,2.29,9.087301587301587e-05
1956-07-25,DTB3,2.37,9.404761904761906e-05
1956-07-26,DTB3,2.34,9.285714285714285e-05
1956-07-27,DTB3,2.31,9.166666666666667e-05
1956-07-30,DTB3,2.33,9.246031746031747e-05
1956-07-31,DTB3,2.3,9.126984126984126e-05
1956-08-01,DTB3,2.31,9.166666666666667e-05
1956-08-02,DTB3,2.27,9.007936507936508e-05
1956-08-03,DTB3,2.24,8.88888888888889e-05
1956-08-06,DTB3,2.33,9.246031746031747e-05
1956-08-07,DTB3,2.36,9.365079365079364e-05
1956-08-08,DTB3,2.43,9.642857142857143e-05
1956-08-09,DTB3,2.41,9.563492063492063e-05
1956-08-10,DTB3,2.48,9.841269841269841e-05
1956-08-13,DTB3,2.56,0.00010158730158730159
1956-08-14,DTB3,2.59,0.00010277777777777778
1956-08-15,DTB3,2.65,0.00010515873015873016
1956-08-16,DTB3,2.69,0.00010674603174603174
1956-08-17,DTB3,2.7,0.00010714285714285715
1956-08-20,DTB3,2.78,0.0001103174603174603
1956-08-21,DTB3,2.8,0.0001111111111111111
1956-08-22,DTB3,2.86,0.0001134920634920635
1956-08-23,DTB3,2.84,0.00011269841269841269
1956-08-24,DTB3,2.8,0.0001111111111111111
1956-08-27,DTB3,2.77,0.00010992063492063491
1956-08-28,DTB3,2.7,0.00010714285714285715
1956-08-29,DTB3,2.73,0.00010833333333333334
1956-08-30,DTB3,2.74,0.00010873015873015873
1956-08-31,DTB3,2.66,0.00010555555555555557
1956-09-03,DTB3,,
1956-09-04,DTB3,2.64,0.00010476190476190476
1956-09-05,DTB3,2.7,0.00010714285714285715
1956-09-06,DTB3,2.7,0.00010714285714285715
1956-09-07,DTB3,2.7,0.00010714285714285715
1956-09-10,DTB3,2.73,0.00010833333333333334
1956-09-11,DTB3,2.75,0.00010912698412698413
1956-09-12,DTB3,2.82,0.0001119047619047619
1956-09-13,DTB3,2.82,0.0001119047619047619
1956-09-14,DTB3,2.82,0.0001119047619047619
1956-09-17,DTB3,2.87,0.00011388888888888889
1956-09-18,DTB3,2.86,0.0001134920634920635
1956-09-19,DTB3,2.95,0.00011706349206349207
1956-09-20,DTB3,2.93,0.00011626984126984129
1956-09-21,DTB3,2.92,0.00011587301587301588
1956-09-24,DTB3,2.93,0.00011626984126984129
1956-09-25,DTB3,2.93,0.00011626984126984129
1956-09-26,DTB3,2.97,0.00011785714285714286
1956-09-27,DTB3,2.96,0.00011746031746031746
1956-09-28,DTB3,2.91,0.00011547619047619047
1956-10-01,DTB3,2.85,0.0001130952380952381
1956-10-02,DTB3,2.84,0.00011269841269841269
1956-10-03,DTB3,2.88,0.00011428571428571428
1956-10-04,DTB3,2.88,0.00011428571428571428
1956-10-05,DTB3,2.92,0.00011587301587301588
1956-10-08,DTB3,2.96,0.00011746031746031746
1956-10-09,DTB3,2.95,0.00011706349206349207
1956-10-10,DTB3,3.01,0.00011944444444444444
1956-10-11,DTB3,2.93,0.00011626984126984129
1956-10-12,DTB3,,
1956-10-15,DTB3,2.93,0.00011626984126984129
1956-10-16,DTB3,2.89,0.00011468253968253969
1956-10-17,DTB3,2.97,0.00011785714285714286
1956-10-18,DTB3,2.97,0.00011785714285714286
1956-10-19,DTB3,2.93,0.00011626984126984129
1956-10-22,DTB3,2.88,0.00011428571428571428
1956-10-23,DTB3,2.86,0.0001134920634920635
1956-10-24,DTB3,2.85,0.0001130952380952381
1956-10-25,DTB3,2.86,0.0001134920634920635
1956-10-26,DTB3,2.86,0.0001134920634920635
1956-10-29,DTB3,2.86,0.0001134920634920635
1956-10-30,DTB3,2.82,0.0001119047619047619
1956-10-31,DTB3,2.86,0.0001134920634920635
1956-11-01,DTB3,2.85,0.0001130952380952381
1956-11-02,DTB3,2.86,0.0001134920634920635
1956-11-05,DTB3,2.87,0.00011388888888888889
1956-11-06,DTB3,2.87,0.00011388888888888889
1956-11-07,DTB3,2.9,0.00011507936507936507
1956-11-08,DTB3,2.94,0.00011666666666666667
1956-11-09,DTB3,2.94,0.00011666666666666667
1956-11-12,DTB3,,
1956-11-13,DTB3,2.94,0.00011666666666666667
1956-11-14,DTB3,3.0,0.00011904761904761905
1956-11-15,DTB3,3.01,0.00011944444444444444
1956-11-16,DTB3,3.0,0.00011904761904761905
1956-11-19,DTB3,3.0,0.00011904761904761905
1956-11-20,DTB3,3.01,0.00011944444444444444
1956-11-21,DTB3,3.07,0.00012182539682539682
1956-11-22,DTB3,,
1956-11-23,DTB3,3.1,0.00012301587301587303
1956-11-26,DTB3,3.16,0.0001253968253968254
1956-11-27,DTB3,3.12,0.0001238095238095238
1956-11-28,DTB3,3.03,0.00012023809523809522
1956-11-29,DTB3,3.03,0.00012023809523809522
1956-11-30,DTB3,3.04,0.00012063492063492063
1956-12-03,DTB3,3.06,0.00012142857142857144
1956-12-04,DTB3,3.07,0.00012182539682539682
1956-12-05,DTB3,3.14,0.00012460317460317462
1956-12-06,DTB3,3.14,0.00012460317460317462
1956-12-07,DTB3,3.19,0.00012658730158730157
1956-12-10,DTB3,3.22,0.00012777777777777776
1956-12-11,DTB3,3.22,0.00012777777777777776
1956-12-12,DTB3,3.25,0.00012896825396825398
1956-12-13,DTB3,3.24,0.0001285714285714286
1956-12-14,DTB3,3.25,0.00012896825396825398
1956-12-17,DTB3,3.29,0.00013055555555555555
1956-12-18,DTB3,3.26,0.00012936507936507936
1956-12-19,DTB3,3.32,0.00013174603174603174
1956-12-20,DTB3,3.27,0.00012976190476190477
1956-12-21,DTB3,3.19,0.00012658730158730157
1956-12-24,DTB3,3.11,0.0001234126984126984
1956-12-25,DTB3,,
1956-12-26,DTB3,3.22,0.00012777777777777776
1956-12-27,DTB3,3.23,0.0001281746031746032
1956-12-28,DTB3,3.22,0.00012777777777777776
1956-12-31,DTB3,3.22,0.00012777777777777776
1957-01-01,DTB3,3.22,0.00012777777777777776
1957-01-02,DTB3,3.17,0.0001257936507936508
1957-01-03,DTB3,3.1,0.00012301587301587303
1957-01-04,DTB3,3.07,0.00012182539682539682
1957-01-07,DTB3,3.1,0.00012301587301587303
1957-01-08,DTB3,3.05,0.00012103174603174602
1957-01-09,DTB3,3.12,0.0001238095238095238
1957-01-10,DTB3,3.06,0.00012142857142857144
1957-01-11,DTB3,3.06,0.00012142857142857144
1957-01-14,DTB3,3.14,0.00012460317460317462
1957-01-15,DTB3,3.1,0.00012301587301587303
1957-01-16,DTB3,3.12,0.0001238095238095238
1957-01-17,DTB3,3.06,0.00012142857142857144
1957-01-18,DTB3,3.02,0.00011984126984126985
1957-01-21,DTB3,3.02,0.00011984126984126985
1957-01-22,DTB3,3.02,0.00011984126984126985
1957-01-23,DTB3,3.11,0.0001234126984126984
1957-01-24,DTB3,3.16,0.0001253968253968254
1957-01-25,DTB3,3.17,0.0001257936507936508
1957-01-28,DTB3,3.23,0.0001281746031746032
1957-01-29,DTB3,3.18,0.0001261904761904762
1957-01-30,DTB3,3.17,0.0001257936507936508
1957-01-31,DTB3,3.12,0.0001238095238095238
1957-02-01,DTB3,3.08,0.00012222222222222221
1957-02-04,DTB3,3.09,0.0001226190476190476
1957-02-05,DTB3,3.05,0.00012103174603174602
1957-02-06,DTB3,3.08,0.00012222222222222221
1957-02-07,DTB3,3.03,0.00012023809523809522
1957-02-08,DTB3,3.0,0.00011904761904761905
1957-02-11,DTB3,3.0,0.00011904761904761905
1957-02-12,DTB3,3.0,0.00011904761904761905
1957-02-13,DTB3,2.98,0.00011825396825396825
1957-02-14,DTB3,3.0,0.00011904761904761905
1957-02-15,DTB3,3.04,0.00012063492063492063
1957-02-18,DTB3,3.1,0.00012301587301587303
1957-02-19,DTB3,3.1,0.00012301587301587303
1957-02-20,DTB3,3.19,0.00012658730158730157
1957-02-21,DTB3,3.2,0.00012698412698412698
1957-02-22,DTB3,,
1957-02-25,DTB3,3.22,0.00012777777777777776
1957-02-26,DTB3,3.24,0.0001285714285714286
1957-02-27,DTB3,3.29,0.00013055555555555555
1957-02-28,DTB3,3.28,0.00013015873015873015
1957-03-01,DTB3,3.24,0.0001285714285714286
1957-03-04,DTB3,3.18,0.0001261904761904762
1957-03-05,DTB3,3.15,0.000125
1957-03-06,DTB3,3.19,0.00012658730158730157
1957-03-07,DTB3,3.19,0.00012658730158730157
1957-03-08,DTB3,3.2,0.00012698412698412698
1957-03-11,DTB3,3.19,0.00012658730158730157
1957-03-12,DTB3,3.16,0.0001253968253968254
1957-03-13,DTB3,3.17,0.0001257936507936508
1957-03-14,DTB3,3.14,0.00012460317460317462
1957-03-15,DTB3,3.1,0.00012301587301587303
1957-03-18,DTB3,3.02,0.00011984126984126985
1957-03-19,DTB3,3.02,0.00011984126984126985
1957-03-20,DTB3,3.0,0.00011904761904761905
1957-03-21,DTB3,2.97,0.00011785714285714286
1957-03-22,DTB3,2.97,0.00011785714285714286
1957-03-25,DTB3,2.98,0.00011825396825396825
1957-03-26,DTB3,2.94,0.00011666666666666667
1957-03-27,DTB3,2.99,0.00011865079365079367
1957-03-28,DTB3,2.96,0.00011746031746031746
1957-03-29,DTB3,2.96,0.00011746031746031746
1957-04-01,DTB3,2.96,0.00011746031746031746
1957-04-02,DTB3,2.97,0.00011785714285714286
1957-04-03,DTB3,3.06,0.00012142857142857144
1957-04-04,DTB3,3.08,0.00012222222222222221
1957-04-05,DTB3,3.08,0.00012222222222222221
1957-04-08,DTB3,3.1,0.00012301587301587303
1957-04-09,DTB3,3.09,0.0001226190476190476
1957-04-10,DTB3,3.14,0.00012460317460317462
1957-04-11,DTB3,3.16,0.0001253968253968254
1957-04-12,DTB3,3.16,0.0001253968253968254
1957-04-15,DTB3,3.14,0.00012460317460317462
1957-04-16,DTB3,3.11,0.0001234126984126984
1957-04-17,DTB3,3.12,0.0001238095238095238
1957-04-18,DTB3,3.08,0.00012222222222222221
1957-04-19,DTB3,3.08,0.00012222222222222221
1957-04-22,DTB3,3.04,0.00012063492063492063
1957-04-23,DTB3,3.02,0.00011984126984126985
1957-04-24,DTB3,3.02,0.00011984126984126985
1957-04-25,DTB3,3.02,0.00011984126984126985
1957-04-26,DTB3,3.02,0.00011984126984126985
1957-04-29,DTB3,3.0,0.00011904761904761905
1957-04-30,DTB3,3.01,0.00011944444444444444
1957-05-01,DTB3,3.03,0.00012023809523809522
1957-05-02,DTB3,3.0,0.00011904761904761905
1957-05-03,DTB3,2.95,0.00011706349206349207
1957-05-06,DTB3,2.92,0.00011587301587301588
1957-05-07,DTB3,2.92,0.00011587301587301588
1957-05-08,DTB3,2.97,0.00011785714285714286
1957-05-09,DTB3,2.94,0.00011666666666666667
1957-05-10,DTB3,2.92,0.00011587301587301588
1957-05-13,DTB3,2.9,0.00011507936507936507
1957-05-14,DTB3,2.92,0.00011587301587301588
1957-05-15,DTB3,2.99,0.00011865079365079367
1957-05-16,DTB3,3.02,0.00011984126984126985
1957-05-17,DTB3,3.07,0.00012182539682539682
1957-05-20,DTB3,3.08,0.00012222222222222221
1957-05-21,DTB3,3.09,0.0001226190476190476
1957-05-22,DTB3,3.14,0.00012460317460317462
1957-05-23,DTB3,3.16,0.0001253968253968254
1957-05-24,DTB3,3.21,0.00012738095238095236
1957-05-27,DTB3,3.22,0.00012777777777777776
1957-05-28,DTB3,3.23,0.0001281746031746032
1957-05-29,DTB3,3.29,0.00013055555555555555
1957-05-30,DTB3,,
1957-05-31,DTB3,3.31,0.00013134920634920634
1957-06-03,DTB3,3.32,0.00013174603174603174
1957-06-04,DTB3,3.32,0.00013174603174603174
1957-06-05,DTB3,3.34,0.00013253968253968253
1957-06-06,DTB3,3.29,0.00013055555555555555
1957-06-07,DTB3,3.24,0.0001285714285714286
1957-06-10,DTB3,3.24,0.0001285714285714286
1957-06-11,DTB3,3.24,0.0001285714285714286
1957-06-12,DTB3,3.27,0.00012976190476190477
1957-06-13,DTB3,3.3,0.00013095238095238096
1957-06-14,DTB3,3.32,0.00013174603174603174
1957-06-17,DTB3,3.36,0.0001333333333333333
1957-06-18,DTB3,3.36,0.0001333333333333333
1957-06-19,DTB3,3.37,0.00013373015873015875
1957-06-20,DTB3,3.38,0.00013412698412698412
1957-06-21,DTB3,3.32,0.00013174603174603174
1957-06-24,DTB3,3.22,0.00012777777777777776
1957-06-25,DTB3,3.2,0.00012698412698412698
1957-06-26,DTB3,3.23,0.0001281746031746032
1957-06-27,DTB3,3.27,0.00012976190476190477
1957-06-28,DTB3,3.22,0.00012777777777777776
1957-07-01,DTB3,3.18,0.0001261904761904762
1957-07-02,DTB3,3.14,0.00012460317460317462
1957-07-03,DTB3,3.23,0.0001281746031746032
1957-07-04,DTB3,,
1957-07-05,DTB3,3.21,0.00012738095238095236
1957-07-08,DTB3,3.12,0.0001238095238095238
1957-07-09,DTB3,3.1,0.00012301587301587303
1957-07-10,DTB3,3.18,0.0001261904761904762
1957-07-11,DTB3,3.15,0.000125
1957-07-12,DTB3,3.11,0.0001234126984126984
1957-07-15,DTB3,3.06,0.00012142857142857144
1957-07-16,DTB3,3.06,0.00012142857142857144
1957-07-17,DTB3,3.06,0.00012142857142857144
1957-07-18,DTB3,3.02,0.00011984126984126985
1957-07-19,DTB3,3.0,0.00011904761904761905
1957-07-22,DTB3,3.08,0.00012222222222222221
1957-07-23,DTB3,3.12,0.0001238095238095238
1957-07-24,DTB3,3.22,0.00012777777777777776
1957-07-25,DTB3,3.24,0.0001285714285714286
1957-07-26,DTB3,3.26,0.00012936507936507936
1957-07-29,DTB3,3.3,0.00013095238095238096
1957-07-30,DTB3,3.33,0.00013214285714285715
1957-07-31,DTB3,3.38,0.00013412698412698412
1957-08-01,DTB3,3.37,0.00013373015873015875
1957-08-02,DTB3,3.3,0.00013095238095238096
1957-08-05,DTB3,3.26,0.00012936507936507936
1957-08-06,DTB3,3.24,0.0001285714285714286
1957-08-07,DTB3,3.3,0.00013095238095238096
1957-08-08,DTB3,3.31,0.00013134920634920634
1957-08-09,DTB3,3.36,0.0001333333333333333
1957-08-12,DTB3,3.4,0.00013492063492063494
1957-08-13,DTB3,3.4,0.00013492063492063494
1957-08-14,DTB3,3.47,0.0001376984126984127
1957-08-15,DTB3,3.4,0.00013492063492063494
1957-08-16,DTB3,3.34,0.00013253968253968253
1957-08-19,DTB3,3.28,0.00013015873015873015
1957-08-20,DTB3,3.26,0.00012936507936507936
1957-08-21,DTB3,3.34,0.00013253968253968253
1957-08-22,DTB3,3.33,0.00013214285714285715
1957-08-23,DTB3,3.37,0.00013373015873015875
1957-08-26,DTB3,3.42,0.00013571428571428572
1957-08-27,DTB3,3.42,0.00013571428571428572
1957-08-28,DTB3,3.51,0.0001392857142857143
1957-08-29,DTB3,3.51,0.0001392857142857143
1957-08-30,DTB3,3.5,0.0001388888888888889
1957-09-02,DTB3,3.5,0.0001388888888888889
1957-09-03,DTB3,,
1957-09-04,DTB3,3.56,0.00014126984126984127
1957-09-05,DTB3,3.55,0.00014087301587301586
1957-09-06,DTB3,3.54,0.00014047619047619049
1957-09-09,DTB3,3.52,0.0001396825396825397
1957-09-10,DTB3,3.51,0.0001392857142857143
1957-09-11,DTB3,3.56,0.00014126984126984127
1957-09-12,DTB3,3.57,0.00014166666666666665
1957-09-13,DTB3,3.57,0.00014166666666666665
1957-09-16,DTB3,3.58,0.00014206349206349206
1957-09-17,DTB3,3.57,0.00014166666666666665
1957-09-18,DTB3,3.59,0.00014246031746031746
1957-09-19,DTB3,3.6,0.00014285714285714287
1957-09-20,DTB3,3.54,0.00014047619047619049
1957-09-23,DTB3,3.5,0.0001388888888888889
1957-09-24,DTB3,3.45,0.0001369047619047619
1957-09-25,DTB3,3.5,0.0001388888888888889
1957-09-26,DTB3,3.49,0.00013849206349206348
1957-09-27,DTB3,3.45,0.0001369047619047619
1957-09-30,DTB3,3.46,0.0001373015873015873
1957-10-01,DTB3,3.44,0.0001365079365079365
1957-10-02,DTB3,3.54,0.00014047619047619049
1957-10-03,DTB3,3.53,0.00014007936507936508
1957-10-04,DTB3,3.5,0.0001388888888888889
1957-10-07,DTB3,3.49,0.00013849206349206348
1957-10-08,DTB3,3.52,0.0001396825396825397
1957-10-09,DTB3,3.56,0.00014126984126984127
1957-10-10,DTB3,3.56,0.00014126984126984127
1957-10-11,DTB3,3.57,0.00014166666666666665
1957-10-14,DTB3,3.62,0.00014365079365079365
1957-10-15,DTB3,3.65,0.00014484126984126984
1957-10-16,DTB3,3.67,0.00014563492063492063
1957-10-17,DTB3,3.67,0.00014563492063492063
1957-10-18,DTB3,3.6,0.00014285714285714287
1957-10-21,DTB3,3.58,0.00014206349206349206
1957-10-22,DTB3,3.58,0.00014206349206349206
1957-10-23,DTB3,3.61,0.00014325396825396825
1957-10-24,DTB3,3.58,0.00014206349206349206
1957-10-25,DTB3,3.6,0.00014285714285714287
1957-10-28,DTB3,3.6,0.00014285714285714287
1957-10-29,DTB3,3.58,0.00014206349206349206
1957-10-30,DTB3,3.6,0.00014285714285714287
1957-10-31,DTB3,3.6,0.00014285714285714287
1957-11-01,DTB3,3.59,0.00014246031746031746
1957-11-04,DTB3,3.54,0.00014047619047619049
1957-11-05,DTB3,3.54,0.00014047619047619049
1957-11-06,DTB3,3.52,0.0001396825396825397
1957-11-07,DTB3,3.5,0.0001388888888888889
1957-11-08,DTB3,3.46,0.0001373015873015873
1957-11-11,DTB3,,
1957-11-12,DTB3,3.45,0.0001369047619047619
1957-11-13,DTB3,3.45,0.0001369047619047619
1957-11-14,DTB3,3.44,0.0001365079365079365
1957-11-15,DTB3,3.16,0.0001253968253968254
1957-11-18,DTB3,3.12,0.0001238095238095238
1957-11-19,DTB3,3.1,0.00012301587301587303
1957-11-20,DTB3,3.12,0.0001238095238095238
1957-11-21,DTB3,3.13,0.00012420634920634922
1957-11-22,DTB3,3.13,0.00012420634920634922
1957-11-25,DTB3,3.14,0.00012460317460317462
1957-11-26,DTB3,3.14,0.00012460317460317462
1957-11-27,DTB3,3.15,0.000125
1957-11-28,DTB3,,
1957-11-29,DTB3,3.14,0.00012460317460317462
1957-12-02,DTB3,3.09,0.0001226190476190476
1957-12-03,DTB3,3.05,0.00012103174603174602
1957-12-04,DTB3,3.07,0.00012182539682539682
1957-12-05,DTB3,3.07,0.00012182539682539682
1957-12-06,DTB3,3.06,0.00012142857142857144
1957-12-09,DTB3,2.99,0.00011865079365079367
1957-12-10,DTB3,2.97,0.00011785714285714286
1957-12-11,DTB3,3.0,0.00011904761904761905
1957-12-12,DTB3,3.05,0.00012103174603174602
1957-12-13,DTB3,3.06,0.00012142857142857144
1957-12-16,DTB3,3.1,0.00012301587301587303
1957-12-17,DTB3,3.08,0.00012222222222222221
1957-12-18,DTB3,3.11,0.0001234126984126984
1957-12-19,DTB3,3.15,0.000125
1957-12-20,DTB3,3.15,0.000125
1957-12-23,DTB3,3.16,0.0001253968253968254
1957-12-24,DTB3,3.11,0.0001234126984126984
1957-12-25,DTB3,,
1957-12-26,DTB3,3.1,0.00012301587301587303
1957-12-27,DTB3,3.04,0.00012063492063492063
1957-12-30,DTB3,2.75,0.00010912698412698413
1957-12-31,DTB3,2.75,0.00010912698412698413
1958-01-01,DTB3,,
1958-01-02,DTB3,2.78,0.0001103174603174603
1958-01-03,DTB3,2.8,0.0001111111111111111
1958-01-06,DTB3,2.82,0.0001119047619047619
1958-01-07,DTB3,2.79,0.00011071428571428572
1958-01-08,DTB3,2.78,0.0001103174603174603
1958-01-09,DTB3,2.73,0.00010833333333333334
1958-01-10,DTB3,2.65,0.00010515873015873016
1958-01-13,DTB3,2.59,0.00010277777777777778
1958-01-14,DTB3,2.56,0.00010158730158730159
1958-01-15,DTB3,2.59,0.00010277777777777778
1958-01-16,DTB3,2.56,0.00010158730158730159
